Type,Definition_Type,Definition_List,Description,Reference_of_documentation,Formal_Propositions
IfcDerivedUnitEnum,Enumeration,"[ANGULARVELOCITYUNIT, AREADENSITYUNIT, COMPOUNDPLANEANGLEUNIT, DYNAMICVISCOSITYUNIT, HEATFLUXDENSITYUNIT, INTEGERCOUNTRATEUNIT, ISOTHERMALMOISTURECAPACITYUNIT, KINEMATICVISCOSITYUNIT, LINEARVELOCITYUNIT, MASSDENSITYUNIT, MASSFLOWRATEUNIT, MOISTUREDIFFUSIVITYUNIT, MOLECULARWEIGHTUNIT, SPECIFICHEATCAPACITYUNIT, THERMALADMITTANCEUNIT, THERMALCONDUCTANCEUNIT, THERMALRESISTANCEUNIT, VAPORPERMEABILITYUNIT, VOLUMETRICFLOWRATEUNIT, ROTATIONALFREQUENCYUNIT, TORQUEUNIT, MOMENTOFINERTIAUNIT, LINEARMOMENTUNIT, LINEARFORCEUNIT, PLANARFORCEUNIT, MODULUSOFELASTICITYUNIT, SHEARMODULUSUNIT, LINEARSTIFFNESSUNIT, ROTATIONALSTIFFNESSUNIT, MODULUSOFSUBGRADEREACTIONUNIT, ACCELERATIONUNIT, CURVATUREUNIT, HEATINGVALUEUNIT, IONCONCENTRATIONUNIT, LUMINOUSINTENSITYDISTRIBUTIONUNIT, MASSPERLENGTHUNIT, MODULUSOFLINEARSUBGRADEREACTIONUNIT, MODULUSOFROATIONALSUBGRADEREACTIONUNIT, PHUNIT, ROTATIONALMASSUNIT, SECTIONAREAINTEGRALUNIT, SECTIONMODULUSUNIT, SOUNDPOWERLEVELUNIT, SOUNDPOWERUNIT, TEMPERATUREGRADIENTUNIT, TEMPERATURERATEOFCHANGEUNIT, THERMALEXPANSIONCOEFFICIENTUNIT, WARPINGCONSTANTUNIT, WARPINGMOMENTUNIT, USERDEFINED]","IfcDerivedUnitEnum is an enumeration type for allowed types of derived units.",8.11.2.104
IfcSIPrefix,Enumeration,"[EXA, PETA, TERA, GIGA, MEGA, KILO, HECTO, DECA, DECI, CENTI, MILLI, MICRO, NANO, PICO, FEMTO, ATTO]","An SI prefix is the name of a prefix that may be associated with an SI unit.",8.11.2.105
IfcSIUnitName,Enumeration,"[AMPERE, BECQUEREL, CANDELA, COULOMB, CUBIC_METRE, DEGREE_CELSIUS, FARAD, GRAM, GRAY, HENRY, HERTZ, JOULE, KELVIN, LUMEN, LUX, METRE, MOLE, NEWTON, OHM, PASCAL, RADIAN, SECOND, SIEMENS, SIEVERT, SQUARE_METRE, STERADIAN, TESLA, VOLT, WATT, WEBER]","An SI unit name is the name of an SI unit.",8.11.2.106
IfcUnitEnum,Enumeration,"[ABSORBEDDOSEUNIT, AMOUNTOFSUBSTANCEUNIT, AREAUNIT, DOSEEQUIVALENTUNIT, ELECTRICCAPACITANCEUNIT, ELECTRICCHARGEUNIT, ELECTRICCONDUCTANCEUNIT, ELECTRICCURRENTUNIT, ELECTRICRESISTANCEUNIT, ELECTRICVOLTAGEUNIT, ENERGYUNIT, FORCEUNIT, FREQUENCYUNIT, ILLUMINANCEUNIT, INDUCTANCEUNIT, LENGTHUNIT, LUMINOUSFLUXUNIT, LUMINOUSINTENSITYUNIT, MAGNETICFLUXDENSITYUNIT, MAGNETICFLUXUNIT, MASSUNIT, PLANEANGLEUNIT, POWERUNIT, PRESSUREUNIT, RADIOACTIVITYUNIT, SOLIDANGLEUNIT, THERMODYNAMICTEMPERATUREUNIT, TIMEUNIT, VOLUMEUNIT, USERDEFINED]","IfcUnitEnum is an enumeration type for allowed unit types of IfcNamedUnit.",8.11.2.107
IfcDerivedMeasureValue,Select,"[IfcVolumetricFlowRateMeasure, IfcThermalTransmittanceMeasure, IfcThermalResistanceMeasure, IfcThermalAdmittanceMeasure, IfcPressureMeasure, IfcPowerMeasure, IfcMassFlowRateMeasure, IfcMassDensityMeasure, IfcLinearVelocityMeasure, IfcKinematicViscosityMeasure, IfcIntegerCountRateMeasure, IfcHeatFluxDensityMeasure, IfcFrequencyMeasure, IfcEnergyMeasure, IfcElectricVoltageMeasure, IfcDynamicViscosityMeasure, IfcCompoundPlaneAngleMeasure, IfcAngularVelocityMeasure, IfcThermalConductivityMeasure, IfcMolecularWeightMeasure, IfcVaporPermeabilityMeasure, IfcMoistureDiffusivityMeasure, IfcIsothermalMoistureCapacityMeasure, IfcSpecificHeatCapacityMeasure, IfcMonetaryMeasure, IfcMagneticFluxDensityMeasure, IfcMagneticFluxMeasure, IfcLuminousFluxMeasure, IfcForceMeasure, IfcInductanceMeasure, IfcIlluminanceMeasure, IfcElectricResistanceMeasure, IfcElectricConductanceMeasure, IfcElectricChargeMeasure, IfcDoseEquivalentMeasure, IfcElectricCapacitanceMeasure, IfcAbsorbedDoseMeasure, IfcRadioActivityMeasure, IfcRotationalFrequencyMeasure, IfcTorqueMeasure, IfcAccelerationMeasure, IfcLinearForceMeasure, IfcLinearStiffnessMeasure, IfcModulusOfSubgradeReactionMeasure, IfcModulusOfElasticityMeasure, IfcMomentOfInertiaMeasure, IfcPlanarForceMeasure, IfcRotationalStiffnessMeasure, IfcShearModulusMeasure, IfcLinearMomentMeasure, IfcLuminousIntensityDistributionMeasure, IfcCurvatureMeasure, IfcMassPerLengthMeasure, IfcModulusOfLinearSubgradeReactionMeasure, IfcModulusOfRotationalSubgradeReactionMeasure, IfcRotationalMassMeasure, IfcSectionalAreaIntegralMeasure, IfcSectionModulusMeasure, IfcTemperatureGradientMeasure, IfcThermalExpansionCoefficientMeasure, IfcWarpingConstantMeasure, IfcWarpingMomentMeasure, IfcSoundPowerMeasure, IfcSoundPressureMeasure, IfcHeatingValueMeasure, IfcPHMeasure, IfcIonConcentrationMeasure, IfcTemperatureRateOfChangeMeasure, IfcAreaDensityMeasure, IfcSoundPowerLevelMeasure, IfcSoundPressureLevelMeasure]","IfcDerivedMeasureValue is a select type for selecting between derived measure types.",8.11.2.108
IfcMeasureValue,Select,"[IfcVolumeMeasure, IfcTimeMeasure, IfcThermodynamicTemperatureMeasure, IfcSolidAngleMeasure, IfcPositiveRatioMeasure, IfcRatioMeasure, IfcPositivePlaneAngleMeasure, IfcPlaneAngleMeasure, IfcParameterValue, IfcNumericMeasure, IfcMassMeasure, IfcPositiveLengthMeasure, IfcLengthMeasure, IfcElectricCurrentMeasure, IfcDescriptiveMeasure, IfcCountMeasure, IfcContextDependentMeasure, IfcAreaMeasure, IfcAmountOfSubstanceMeasure, IfcLuminousIntensityMeasure, IfcNormalisedRatioMeasure, IfcComplexNumber, IfcNonNegativeLengthMeasure]","A measure value is a value as defined in ISO 31-0 (clause 2). IfcMeasureValue is a select data type for most basic measure types coming from ISO 10303-41.",8.11.2.109
IfcSimpleValue,Select,"[IfcInteger, IfcReal, IfcBoolean, IfcIdentifier, IfcText, IfcLabel, IfcLogical, IfcDateTime, IfcDate, IfcTime, IfcDuration, IfcTimeStamp, IfcPositiveInteger, IfcBinary]","IfcSimpleValue is a select type for selecting between simple value types.",8.11.2.110
IfcUnit,Select,"[IfcDerivedUnit, IfcNamedUnit, IfcMonetaryUnit]","A unit is a physical quantity, with a value of one, which is used as a standard in terms of which other quantities are expressed.",8.11.2.111
IfcValue,Select,"[IfcVolumetricFlowRateMeasure, IfcThermalTransmittanceMeasure, IfcThermalResistanceMeasure, IfcThermalAdmittanceMeasure, IfcPressureMeasure, IfcPowerMeasure, IfcMassFlowRateMeasure, IfcMassDensityMeasure, IfcLinearVelocityMeasure, IfcKinematicViscosityMeasure, IfcIntegerCountRateMeasure, IfcHeatFluxDensityMeasure, IfcFrequencyMeasure, IfcEnergyMeasure, IfcElectricVoltageMeasure, IfcDynamicViscosityMeasure, IfcCompoundPlaneAngleMeasure, IfcAngularVelocityMeasure, IfcThermalConductivityMeasure, IfcMolecularWeightMeasure, IfcVaporPermeabilityMeasure, IfcMoistureDiffusivityMeasure, IfcIsothermalMoistureCapacityMeasure, IfcSpecificHeatCapacityMeasure, IfcMonetaryMeasure, IfcMagneticFluxDensityMeasure, IfcMagneticFluxMeasure, IfcLuminousFluxMeasure, IfcForceMeasure, IfcInductanceMeasure, IfcIlluminanceMeasure, IfcElectricResistanceMeasure, IfcElectricConductanceMeasure, IfcElectricChargeMeasure, IfcDoseEquivalentMeasure, IfcElectricCapacitanceMeasure, IfcAbsorbedDoseMeasure, IfcRadioActivityMeasure, IfcRotationalFrequencyMeasure, IfcTorqueMeasure, IfcAccelerationMeasure, IfcLinearForceMeasure, IfcLinearStiffnessMeasure, IfcModulusOfSubgradeReactionMeasure, IfcModulusOfElasticityMeasure, IfcMomentOfInertiaMeasure, IfcPlanarForceMeasure, IfcRotationalStiffnessMeasure, IfcShearModulusMeasure, IfcLinearMomentMeasure, IfcLuminousIntensityDistributionMeasure, IfcCurvatureMeasure, IfcMassPerLengthMeasure, IfcModulusOfLinearSubgradeReactionMeasure, IfcModulusOfRotationalSubgradeReactionMeasure, IfcRotationalMassMeasure, IfcSectionalAreaIntegralMeasure, IfcSectionModulusMeasure, IfcTemperatureGradientMeasure, IfcThermalExpansionCoefficientMeasure, IfcWarpingConstantMeasure, IfcWarpingMomentMeasure, IfcSoundPowerMeasure, IfcSoundPressureMeasure, IfcHeatingValueMeasure, IfcPHMeasure, IfcIonConcentrationMeasure, IfcTemperatureRateOfChangeMeasure, IfcAreaDensityMeasure, IfcSoundPowerLevelMeasure, IfcSoundPressureLevelMeasure, IfcInteger, IfcReal, IfcBoolean, IfcIdentifier, IfcText, IfcLabel, IfcLogical, IfcDateTime, IfcDate, IfcTime, IfcDuration, IfcTimeStamp, IfcPositiveInteger, IfcBinary, IfcVolumeMeasure, IfcTimeMeasure, IfcThermodynamicTemperatureMeasure, IfcSolidAngleMeasure, IfcPositiveRatioMeasure, IfcRatioMeasure, IfcPositivePlaneAngleMeasure, IfcPlaneAngleMeasure, IfcParameterValue, IfcNumericMeasure, IfcMassMeasure, IfcPositiveLengthMeasure, IfcLengthMeasure, IfcElectricCurrentMeasure, IfcDescriptiveMeasure, IfcCountMeasure, IfcContextDependentMeasure, IfcAreaMeasure, IfcAmountOfSubstanceMeasure, IfcLuminousIntensityMeasure, IfcNormalisedRatioMeasure, IfcComplexNumber, IfcNonNegativeLengthMeasure]","IfcValue is a select type for selecting between more specialised select types IfcSimpleValue, IfcMeasureValue and IfcDerivedMeasureValue.",8.11.2.112
IfcFontStyle,Representation/Choice,"[normal, italic, oblique]","The IfcFontStyle type defines whether the normal, the italic or the oblique faces within a font family shall be used.",8.12.2.1
IfcFontVariant,Representation/Choice,"[normal, small-caps]","The IfcFontVariant type defines whether the normal or the small-caps faces within a font family shall be used.",8.12.2.2
IfcFontWeight,Representation/Choice,"[normal, bold, 100, 200, 300, 400, 500, 600, 700, 800, 900]","The IfcFontWeight type defines the weight of the font.",8.12.2.3
IfcPresentableText,Representation/Other,"Other: Text string in ISO 10303-21 (STEP physical file format), e.g. \X\09 = TAB,...","IfcPresentableText is a text string used to capture the content of a text literal for the purpose of presentation. The IfcPresentableText can include multiple lines of text, for which the line feed character LF, 0x0A, should be used to separate lines.",8.12.2.4
IfcSpecularExponent,Representation/MinMax,"[1.0, ...]","The IfcSpecularExponent defines the datatype for exponent determining the sharpness of the 'reflection'. The reflection is made sharper with large values of the exponent, such as 10.0. Small values, such as 1.0, decrease the specular fall-off.",8.12.2.5
IfcSpecularRoughness,Representation/MinMax,"[0.0, ..., 1.0]","The IfcSpecularRoughness defines the datatype for the reflection resulting from the roughness of a surface through the height of surface impurities where the specular highlight is made sharper with small values for the roughness, such as 0.1. Applies to 'glass', 'metal', 'mirror' and 'plastic' reflection models. Larger values, close to 1.0 decrease the specular fall-off.",8.12.2.6
IfcTextAlignment,Representation/Choice,"[left, right, center, justify]","The IfcTextAlignment describes how text is aligned within the element.",8.12.2.7
IfcTextDecoration,Representation/Choice,"[none, underline, overline, line-through]","The IfcTextDecoration describes decorations that are added to the text of an element.",8.12.2.8
IfcTextFontName,Representation/Choice,"[serif, sans-serif, cursive, fantasy, monospace, helvetica, gill, times, western, zapf-chancery, courier]","The IfcTextFontName is a list of font family names and/or generic family name. The list here is just a sample that has been given. There is not a full specified list out in the official IFC documentation.",8.12.2.9
IfcTextTransformation,Representation/Choice,"[capitalized, uppercase, lowercase, none]","The IfcTextTransformation describes how the cases of characters are handled.",8.12.2.10
IfcNullStyle,Representation/Choice,"[NULL]","The IfcNullStyle is an enumeration with a fixed value NULL to indicate that no presentation style is defined for the representation item.",8.12.2.11
IfcReflectanceMethodEnum,Enumeration,"[BLINN, FLAT, GLASS, MATT, METAL, MIRROR, PHONG, PLASTIC, STRAUSS, NOTDEFINED]","The IfcReflectanceMethodEnum defines the range of different reflectance methods available.",8.12.2.12
IfcSurfaceSide,Enumeration,"[POSITIVE, NEGATIVE, BOTH]","IfcSurfaceSide is a denotion of whether negative, positive or both sides of a surface are being referenced.",8.12.2.13
IfcColour,Select,"[IfcColourSpecification, IfcPreDefinedColour]","The IfcColour is a select between different definitions of colour used for presentation styles.",8.12.2.14
IfcColourOrFactor,Select,"[IfcNormalisedRatioMeasure, IfcColourRgb]","The IfcColourOrFactor enables the selection of either a RGB colour value or a scalar factor value for the use as values of the reflectance components.",8.12.2.15
IfcCurveFontOrScaledCurveFontSelect,Select,"[IfcCurveStyleFontSelect, IfcCurveStyleFontAndScaling]","The IfcCurveFontOrScaledCurveFontSelect provides a selection between a curve font and a scaled curve font.",8.12.2.16
IfcCurveStyleFontSelect,Select,"[IfcPreDefinedCurveFont, IfcCurveStyleFont]","The IfcCurveStyleFontSelect provides a selection between an explicitly defined and a predefined curve style font.",8.12.2.17
IfcFillStyleSelect,Select,"[IfcFillAreaStyleHatching, IfcFillAreaStyleTiles, IfcExternallyDefinedHatchStyle, IfcColour]","The IfcFillStyleSelect provides a selection between a simple fill colour, a hatching, a tiling or an externally defined hatch style as presentation styles for a styled item.",8.12.2.18
IfcHatchLineDistanceSelect,Select,"[IfcPositiveLengthMeasure, IfcVector]","The IfcHatchLineDistanceSelect is a selection between different ways to determine the distance and optionally the start point of hatch lines, either by an offset distance measure or by a vector. The vector, if selected, acts as a one time repeat factor in the fill area style hatching for determining the origin of the repeated hatch line relative to the origin of the previous hatch line, Given the initial position of any hatch line, the one direction repeat factor determines two new positions according to the equation: I + k * R, k ∈{-1,1}",8.12.2.19
IfcPresentationStyleSelect,Select,"[IfcNullStyle, IfcCurveStyle, IfcFillAreaStyle, IfcTextStyle, IfcSurfaceStyle]","The IfcPresentationStyleSelect provides for the selection between different presentation styles to be assigned to a styled item.",8.12.2.20
IfcSizeSelect,Select,"[IfcRatioMeasure, IfcLengthMeasure, IfcDescriptiveMeasure, IfcPositiveLengthMeasure, IfcNormalizedRatioMeasure, IfcPositiveRatioMeasure]","The IfcSizeSelect provides for the selection between different measure types used for provision of a length measure.",8.12.2.21
IfcSpecularHighlightSelect,Select,"[IfcSpecularExponent, IfcSpecularRoughness]","The IfcSpecularHighlightSelect defines the selectable types of value for specular highlight sharpness.",8.12.2.22
IfcStyleAssignmentSelect,Select,"[IfcPresentationStyleAssignment, IfcPresentationStyle]","The style assignment select is a selection of two wasy of assigning presentation styles to an IfcStyledItem.\n -by directly assigning presentation styles as subtypes of IfcPresentationStyle\n -by assigning presentation stypes via an intermediate collection entity IfcPresentationStyleAssignment",8.12.2.23
IfcSurfaceStyleElementSelect,Select,"[IfcSurfaceStyleShading, IfcSurfaceStyleLighting, IfcSurfaceStyleWithTextures, IfcExternallyDefinedSurfaceStyle, IfcSurfaceStyleRefraction]","The IfcSurfaceStyleElementSelect provides a selection between different surface styles, including IfcSurfaceStyleRendering for rendering properties, IfcSurfaceStyleLighting, which holds the exact physically based lighting properties for lighting based calculation algorithms (as the opposite to the rendering based calculation), the IfcSurfaceStyleRefraction (for more advanced refraction indices) and IfcSurfaceStyleWithTextures to allow for image textures applied to surfaces. In addition an IfcExternallyDefinedSurfaceStyle can be selected that points into an external rendering material library.",8.12.2.24
IfcTextFontSelect,Select,"[IfcPreDefinedTextFont, IfcExternallyDefinedTextFont]","IfcTextFontSelect allows for either a predefined text font, a text font model or an externally defined text font to be used to describe the font of a text literal.",8.12.2.25
IfcBoxAlignment,Representation/Choice,"[top-left, top-middle, top-right, middle-left, center, middle-right, bottom-left, bottom-middle, bottom-right]","The box alignment specifies the alignment of the text box relative to its position.",8.13.2.1
IfcTextPath,Enumeration,"[LEFT, RIGHT, UP, DOWN]","The text path determines the direction of the text characters in respect to each other.",8.13.2.1
IfcLightDistributionCurveEnum,Enumeration,"[TYPE_A, TYPE_B, TYPE_C, NOTDEFINED]","There are three kinds of light distribution curves.",8.14.2.1
IfcLightEmissionSourceEnum,Enumeration,"[COMPACTFLUORESCENT, FLUORESCENT, HIGHPRESSUREMERCURY, HIGHPRESSURESODIUM, LIGHTEMITTINGDIODE, LOWPRESSURESODIUM, LOWVOLTAGEHALOGEN, MAINVOLTAGEHALOGEN, METALHALIDE, TUNGSTENFILAMENT, NOTDEFINED]","IfcLightEmissionSourceEnum defines the range of different types of light emitter available.",8.14.2.2
IfcLayeredItem,Select,"[IfcRepresentationItem, IfcRepresentation]","The IfcLayeredItem is the collection of all those items, that are assigned to a single layer. These items are representation items or complete representations (IfcRepresentationItem, IfcRepresentation). If an IfcRepresentation is referenced, all IfcRepresentationItem within its set of Items are assigned to the same layer.",8.14.2.3
IfcLightDistributionDataSourceSelect,Select,"[IfcExternalReference, IfcLightIntensityDistribution]","A goniometric light gets its intensity distribution function (how much light goes in any one direction) from one of two sources: (i) an industry-standard file, (ii) from distribution data passed directly via the IfcLightIntensityDistribution. The light distribution provides the luminous intensity distribution according to some standardized light distribution curves.",8.14.2.4
IfcProfileTypeEnum,Enumeration,"[CURVE, AREA]","The enumeration defines whether the definition of a profile shape shall be geometrically resolved into a curve or into a surface.",8.15.2.1
IfcReinforcingBarRoleEnum,Enumeration,"[MAIN, SHEAR, LIGATURE, STUD, PUNCHING, EDGE, RING, ANCHORING, USERDEFINED, NOTDEFINED]","Enumeration defining standard types for the role, purpose or usage of the bar, i.e. the kind of loads and stresses they are intended to carry.",8.15.2.2
IfcReinforcingBarSurfaceEnum,Enumeration,"[PLAIN, TEXTURED]","Enumeration indicating whether the bar has a plain or textured (ribbed) surface.",8.15.2.3
IfcSectionTypeEnum,Enumeration,"[UNIFORM, TAPERED]","An enumeration indicating whether a specific piece of a cross section is uniform or tapered in longitudinal direction.",8.15.2.4
IfcCurveInterpolationEnum,Enumeration,"[LINEAR, LOG_LINEAR, LOG_LOG, NOTDEFINED]","IfcCurveInterpolationEnum specifies the possible methods for the interpolation of property values given as a curve.",8.16.2.1
IfcObjectReferenceSelect,Select,"[IfcMaterialDefinition, IfcPerson, IfcOrganization, IfcPersonAndOrganization, IfcExternalReference, IfcTimeSeries, IfcAddress, IfcAppliedValue, IfcTable]","IfcObjectReferenceSelect is a select type, that holds a list of resource level entities that can be used as property values for an IfcPropertyReferenceValue being a property within an IfcPropertySet.",8.16.2.2
IfcGeometricProjectionEnum,Enumeration,"[GRAPH_VIEW, SKETCH_VIEW, MODEL_VIEW, PLAN_VIEW, REFLECTED_PLAN_VIEW, SECTION_VIEW, ELEVATION_VIEW, USERDEFINED, NOTDEFINED]","IfcGeometricProjectionEnum defines the various representation types that can be semantically distinguished. Often different levels of detail of the shape representation are controlled by the representation type.",8.18.2.1
IfcGlobalOrLocalEnum,Enumeration,"[GLOBAL_COORDS, LOCAL_COORDS]","This enumeration type defines if the local object coordinate system or the global world coordinate system for the project is used to describe the measure values of entities which have a reference to this type.",8.18.2.2
IfcCoordinateReferenceSystemSelect,Select,"[IfcCoordinateReferenceSystem, IfcGeometricRepresentationContext]","IfcCoordinateReferenceSystemSelect is a select between either the local engineering coordinate system, represented by the IfcGeometricRepresentationContext, or another coordinate reference system, represented by IfcCoordinateReferenceSystem, to be the source of a coordinate operation.",8.18.2.3
IfcProductRepresentationSelect,Select,"[IfcProductDefinitionShape, IfcRepresentationMap]","The IfcProductRepresentationSelect selects an IfcProductDefinitionShape and an IfcRepresentationMap to be targets of IfcShapeAspect definitions, i.e. both product representations may be further defined using shape aspects..",8.18.2.4
IfcModulusOfRotationalSubgradeReactionSelect,Select,"[IfcBoolean, IfcModulusOfRotationalSubgradeReactionMeasure]","A measure for modulus of rotational subgrade reaction which expresses the rotational bedding of a structural curve item per length. TRUE denotes infinite stiffness (rigidity). FALSE denotes no stiffness (a release). A numeric value denotes finite linear-elastic stiffness.",8.19.2.1
IfcModulusOfSubgradeReactionSelect,Select,"[IfcBoolean, IfcModulusOfSubgradeReactionMeasure]","Bedding measure which expresses the bedding of a structural face item per area. TRUE denotes infinite stiffness (rigidity). FALSE denotes no stiffness (a release). A numeric value denotes finite linear-elastic stiffness.",8.19.2.2
IfcModulusOfTranslationalSubgradeReactionSelect,Select,"[IfcBoolean, IfcModulusOfLinearSubgradeReactionMeasure]","A measure for modulus of translational subgrade reaction which expresses the translational bedding of a structural curve item per length. TRUE denotes infinite stiffness (rigidity). FALSE denotes no stiffness (a release). A numeric value denotes finite linear-elastic stiffness.",8.19.2.3
IfcRotationalStiffnessSelect,Select,"[IfcBoolean, IfcRotationalStiffnessMeasure]","A measure of rotational stiffness. TRUE denotes infinite stiffness (rigidity). FALSE denotes no stiffness (a release). A numeric value denotes finite linear-elastic stiffness.",8.19.2.4
IfcTranslationalStiffnessSelect,Select,"[IfcBoolean, IfcLinearStiffnessMeasure]","A measure of linear stiffness. TRUE denotes infinite stiffness (rigidity). FALSE denotes no stiffness (a release). A numeric value denotes finite linear-elastic stiffness.",8.19.2.5
IfcWarpingStiffnessSelect,Select,"[IfcBoolean, IfcWarpingMomentMeasure]","A measure of warping stiffness. TRUE denotes infinite stiffness (rigidity). FALSE denotes no stiffness (a release). A numeric value denotes finite linear-elastic stiffness.",8.19.2.6
IfcGloballyUniqueId,Representation/Type,"[String (up to 22 chars)]","An IfcGloballyUniqueId holds an encoded string identifier that is used to uniquely identify an IFC object. An IfcGloballyUniqueId is a Globally Unique Identifier (GUID) which is an auto-generated 128-bit number. Since this identifier is required for all IFC object instances, it is desirable to compress it to reduce overhead.",8.21.2.1
IfcChangeActionEnum,Enumeration,"[NOCHANGE, MODIFIED, ADDED, DELETED, NOTDEFINED]","IfcChangeActionEnum identifies the type of change that might have occurred to the object during the last session (for example, added, modified, deleted). This information is required in a partial model exchange scenario so that an application or model server will know how an object might have been affected by the previous application.",8.21.2.2
IfcStateEnum,Enumeration,"[READWRITE, READONLY, LOCKED, READWRITELOCKED, READONLYLOCKED]","The IfcStateEnum enumeration identifies the state or accessibility of the object (for example, read/write, locked).",8.21.2.3
